lineage_id,replicate1_counts,replicate2_counts,replicate1_fate,replicate2_fate,pooled_counts,pooled_fate,replicate1_total,replicate2_total,concordant,discordant,replicate1_support,replicate2_support
c126f99ec4e9fc812e27,0:0:2,0:1:1,0:0:1,0:1:1,0:1:3,0:1:3,2,2,False,True,001,011
c176708d12c78694a5cb,0:0:7,0:0:6,0:0:1,0:0:1,0:0:13,0:0:1,7,6,True,False,001,001
c17fd33e3612bda91680,0:0:3,0:0:2,0:0:1,0:0:1,0:0:5,0:0:1,3,2,True,False,001,001
c1916890e93ccdaf1066,0:1:0,1:0:0,0:1:0,1:0:0,1:1:0,1:1:0,1,1,False,True,010,100
c1a508d83860868fac33,0:0:1,0:0:1,0:0:1,0:0:1,0:0:2,0:0:1,1,1,True,False,001,001
c1aaf72d27b5ef6569d8,4:2:0,7:0:0,2:1:0,1:0:0,11:2:0,11:2:0,6,7,False,True,110,100
c1c4c6888cef55ffb7cf,0:0:3,0:0:1,0:0:1,0:0:1,0:0:4,0:0:1,3,1,True,False,001,001
c1c82b77534cb0bd6b72,0:0:1,0:0:1,0:0:1,0:0:1,0:0:2,0:0:1,1,1,True,False,001,001
c2058b6c905a330654fe,0:0:5,0:0:4,0:0:1,0:0:1,0:0:9,0:0:1,5,4,True,False,001,001
c23760e9fce0a9e161b3,0:0:2,0:0:6,0:0:1,0:0:1,0:0:8,0:0:1,2,6,True,False,001,001
c24178194c065ae1cdfe,0:3:0,0:2:1,0:1:0,0:2:1,0:5:1,0:5:1,3,3,False,True,010,011
c29bc1b1c773618f6244,0:1:0,1:0:0,0:1:0,1:0:0,1:1:0,1:1:0,1,1,False,True,010,100
c2a8f0ddc9222a215be9,0:0:1,0:0:1,0:0:1,0:0:1,0:0:2,0:0:1,1,1,True,False,001,001
c2ac18a702e34d24d49b,1:0:0,0:0:1,1:0:0,0:0:1,1:0:1,1:0:1,1,1,False,True,100,001
c2bd0e9795c49fa28ff0,0:0:1,0:0:1,0:0:1,0:0:1,0:0:2,0:0:1,1,1,True,False,001,001
c2c92dafdeae155e222d,0:0:3,0:0:2,0:0:1,0:0:1,0:0:5,0:0:1,3,2,True,False,001,001
c2cdc39e9f26f293c7ad,0:0:1,0:1:0,0:0:1,0:1:0,0:1:1,0:1:1,1,1,False,True,001,010
c2e2a31966f41afc6261,0:0:1,0:0:1,0:0:1,0:0:1,0:0:2,0:0:1,1,1,True,False,001,001
c2ef04c1e32324ab053e,1:8:2,3:14:0,1:8:2,3:14:0,4:22:2,2:11:1,11,17,False,True,111,110
c342bd7856059435f588,0:0:2,0:1:1,0:0:1,0:1:1,0:1:3,0:1:3,2,2,False,True,001,011
c3791bfe7a75b4604289,0:0:3,0:0:6,0:0:1,0:0:1,0:0:9,0:0:1,3,6,True,False,001,001
c3bbf83eabae364fa2be,0:0:6,0:1:4,0:0:1,0:1:4,0:1:10,0:1:10,6,5,False,True,001,011
c3d9f3485deb9fde17f1,0:0:3,0:0:1,0:0:1,0:0:1,0:0:4,0:0:1,3,1,True,False,001,001
c3eced593b645d842313,0:2:0,0:5:3,0:1:0,0:5:3,0:7:3,0:7:3,2,8,False,True,010,011
c42377b5102599c585db,0:0:2,0:1:0,0:0:1,0:1:0,0:1:2,0:1:2,2,1,False,True,001,010
c44e3aa34bd3c890d07f,0:0:1,0:0:1,0:0:1,0:0:1,0:0:2,0:0:1,1,1,True,False,001,001
c4b82bdd35457bb05e6b,0:0:2,0:0:4,0:0:1,0:0:1,0:0:6,0:0:1,2,4,True,False,001,001
c51218323aa5a7618448,1:0:2,1:2:2,1:0:2,1:2:2,2:2:4,1:1:2,3,5,False,True,101,111
c51601ebd57eaae69ad0,1:0:0,0:0:1,1:0:0,0:0:1,1:0:1,1:0:1,1,1,False,True,100,001
c5945b6043933b9a7b7f,0:1:1,0:0:1,0:1:1,0:0:1,0:1:2,0:1:2,2,1,False,True,011,001
c5a0f4dcc41a89139ec6,0:0:6,0:1:0,0:0:1,0:1:0,0:1:6,0:1:6,6,1,False,True,001,010
c5b39102e5432594501f,0:0:2,0:1:2,0:0:1,0:1:2,0:1:4,0:1:4,2,3,False,True,001,011
c5dc0b5dcb968fbbe846,0:0:1,0:1:0,0:0:1,0:1:0,0:1:1,0:1:1,1,1,False,True,001,010
c5ff6a5f70387574f2cc,0:0:2,0:0:3,0:0:1,0:0:1,0:0:5,0:0:1,2,3,True,False,001,001
c6031dff13cd568d30de,0:0:1,0:0:2,0:0:1,0:0:1,0:0:3,0:0:1,1,2,True,False,001,001
c621f4056bceff3f1b97,0:0:1,0:1:0,0:0:1,0:1:0,0:1:1,0:1:1,1,1,False,True,001,010
c6b9dec7f4236931b517,64:15:0,89:23:0,64:15:0,89:23:0,153:38:0,153:38:0,79,112,False,True,110,110
c6e82fe0dc4bfe73bc3e,0:2:0,2:7:0,0:1:0,2:7:0,2:9:0,2:9:0,2,9,False,True,010,110
c70b1ca8f5e27c22e8ce,1:1:0,1:1:0,1:1:0,1:1:0,2:2:0,1:1:0,2,2,True,False,110,110
c717052d1e9cfbe2555c,0:0:2,0:0:5,0:0:1,0:0:1,0:0:7,0:0:1,2,5,True,False,001,001
c730f2b1b91eff563965,0:0:3,0:0:1,0:0:1,0:0:1,0:0:4,0:0:1,3,1,True,False,001,001
c7568d43f87f73d31df0,0:0:5,1:0:7,0:0:1,1:0:7,1:0:12,1:0:12,5,8,False,True,001,101
c7576af75ea9b185d048,0:0:1,0:0:3,0:0:1,0:0:1,0:0:4,0:0:1,1,3,True,False,001,001
c79141068097060c4bda,1:0:0,2:0:0,1:0:0,1:0:0,3:0:0,1:0:0,1,2,True,False,100,100
c7e137ae2ae681583c10,0:2:1,1:3:0,0:2:1,1:3:0,1:5:1,1:5:1,3,4,False,True,011,110
c81be0f536fb510787af,0:1:0,0:2:1,0:1:0,0:2:1,0:3:1,0:3:1,1,3,False,True,010,011
c82e004bf07730fb2737,0:1:0,0:4:0,0:1:0,0:1:0,0:5:0,0:1:0,1,4,True,False,010,010
c83b42542aef64226b80,0:0:5,0:1:6,0:0:1,0:1:6,0:1:11,0:1:11,5,7,False,True,001,011
c8954d1702fc7eda5b5d,1:1:0,0:2:0,1:1:0,0:1:0,1:3:0,1:3:0,2,2,False,True,110,010
c89585d4abee6f0ac492,0:0:2,0:1:2,0:0:1,0:1:2,0:1:4,0:1:4,2,3,False,True,001,011
c89cb9863e1b23ccc69d,0:1:0,0:1:0,0:1:0,0:1:0,0:2:0,0:1:0,1,1,True,False,010,010
c8aededf9af21508d899,0:0:6,0:0:3,0:0:1,0:0:1,0:0:9,0:0:1,6,3,True,False,001,001
c8c1e42ed1c72a9a8ec5,0:0:1,0:0:5,0:0:1,0:0:1,0:0:6,0:0:1,1,5,True,False,001,001
c8e347b1adfe546d1117,0:0:1,0:0:1,0:0:1,0:0:1,0:0:2,0:0:1,1,1,True,False,001,001
c8e469d58b88e41cc561,0:1:7,0:2:3,0:1:7,0:2:3,0:3:10,0:3:10,8,5,False,True,011,011
c98a118e4f83dfe0d489,0:0:1,0:0:1,0:0:1,0:0:1,0:0:2,0:0:1,1,1,True,False,001,001
c9a99aec415b5ca809dd,0:1:0,0:0:3,0:1:0,0:0:1,0:1:3,0:1:3,1,3,False,True,010,001
c9dc92331ee041516627,0:2:0,0:1:0,0:1:0,0:1:0,0:3:0,0:1:0,2,1,True,False,010,010
ca3e842bc9b78b0e8024,0:1:0,1:0:0,0:1:0,1:0:0,1:1:0,1:1:0,1,1,False,True,010,100
ca5bbb1060e266a2df9c,18:5:0,41:14:0,18:5:0,41:14:0,59:19:0,59:19:0,23,55,False,True,110,110
ca5ec9a29dcbe72057bb,0:1:0,0:2:0,0:1:0,0:1:0,0:3:0,0:1:0,1,2,True,False,010,010
ca889cd89d5066bbe219,0:0:1,0:0:3,0:0:1,0:0:1,0:0:4,0:0:1,1,3,True,False,001,001
cace3e6cd99f7b6b5cf3,1:1:0,0:2:0,1:1:0,0:1:0,1:3:0,1:3:0,2,2,False,True,110,010
caf99ce9a3795303c2ff,0:0:1,0:0:1,0:0:1,0:0:1,0:0:2,0:0:1,1,1,True,False,001,001
cb3272b9a6e383558406,0:2:0,1:5:0,0:1:0,1:5:0,1:7:0,1:7:0,2,6,False,True,010,110
cb3e617ed46516beb911,1:2:0,1:2:0,1:2:0,1:2:0,2:4:0,1:2:0,3,3,True,False,110,110
cbe6a61eaaad31987711,0:0:1,0:0:1,0:0:1,0:0:1,0:0:2,0:0:1,1,1,True,False,001,001
cc1e66ca9fa1c0266cea,1:1:2,1:0:0,1:1:2,1:0:0,2:1:2,2:1:2,4,1,False,True,111,100
cc70fff904645ffdceb9,0:0:2,0:0:1,0:0:1,0:0:1,0:0:3,0:0:1,2,1,True,False,001,001
cc7e65c8ac7313e49ef8,0:0:2,0:1:3,0:0:1,0:1:3,0:1:5,0:1:5,2,4,False,True,001,011
cd18fc47b6ec569533f9,0:0:1,0:0:2,0:0:1,0:0:1,0:0:3,0:0:1,1,2,True,False,001,001
cd381472c8654c9521e8,0:1:0,0:1:0,0:1:0,0:1:0,0:2:0,0:1:0,1,1,True,False,010,010
cd43eba0f9bf37724a1e,0:0:2,0:0:1,0:0:1,0:0:1,0:0:3,0:0:1,2,1,True,False,001,001
cd63fa4cd73f8a747b0a,0:0:3,1:0:2,0:0:1,1:0:2,1:0:5,1:0:5,3,3,False,True,001,101
cd8786930f03fc3fe956,0:1:0,0:0:2,0:1:0,0:0:1,0:1:2,0:1:2,1,2,False,True,010,001
cdd6e96b8d861da91362,0:1:0,0:1:0,0:1:0,0:1:0,0:2:0,0:1:0,1,1,True,False,010,010
cddad7e2ddbf85f5c461,0:0:7,0:2:5,0:0:1,0:2:5,0:2:12,0:1:6,7,7,False,True,001,011
cddecb801edd9757bcad,1:1:0,0:0:2,1:1:0,0:0:1,1:1:2,1:1:2,2,2,False,True,110,001
ce542f9fbb7da55c8189,0:0:2,0:0:2,0:0:1,0:0:1,0:0:4,0:0:1,2,2,True,False,001,001
ce70eaba8cb27d520f54,0:1:0,0:1:0,0:1:0,0:1:0,0:2:0,0:1:0,1,1,True,False,010,010
ce89d9fbeb1a960cc314,0:1:0,0:2:0,0:1:0,0:1:0,0:3:0,0:1:0,1,2,True,False,010,010
cea1e7882b0934154833,0:3:0,0:1:0,0:1:0,0:1:0,0:4:0,0:1:0,3,1,True,False,010,010
cea2ed64f95421e17dd9,0:0:1,0:0:1,0:0:1,0:0:1,0:0:2,0:0:1,1,1,True,False,001,001
ceb59ac90cdf65c18a85,1:0:1,0:0:1,1:0:1,0:0:1,1:0:2,1:0:2,2,1,False,True,101,001
cebe71de3f81c06bb0b3,0:0:2,0:1:0,0:0:1,0:1:0,0:1:2,0:1:2,2,1,False,True,001,010
cee00c899be8c0ff1eed,1:0:1,1:0:4,1:0:1,1:0:4,2:0:5,2:0:5,2,5,False,True,101,101
cee107fa475286142d40,0:1:0,0:0:1,0:1:0,0:0:1,0:1:1,0:1:1,1,1,False,True,010,001
cee56c534d6a951cacee,0:0:2,0:0:3,0:0:1,0:0:1,0:0:5,0:0:1,2,3,True,False,001,001
ceeab366ae02d477be2b,0:1:0,1:0:0,0:1:0,1:0:0,1:1:0,1:1:0,1,1,False,True,010,100
cf11bd99d494892dea3b,0:3:0,0:2:0,0:1:0,0:1:0,0:5:0,0:1:0,3,2,True,False,010,010
cf75b31941cf3bda18e8,0:0:1,0:0:1,0:0:1,0:0:1,0:0:2,0:0:1,1,1,True,False,001,001
cf928d647f631dccbf64,0:1:6,0:0:5,0:1:6,0:0:1,0:1:11,0:1:11,7,5,False,True,011,001
cf9320f0a72aa04287ab,0:12:0,0:8:0,0:1:0,0:1:0,0:20:0,0:1:0,12,8,True,False,010,010
cfac535ca86eca0c0194,0:0:1,1:0:0,0:0:1,1:0:0,1:0:1,1:0:1,1,1,False,True,001,100
cfcb2c1f10349ec57cba,0:0:4,0:0:3,0:0:1,0:0:1,0:0:7,0:0:1,4,3,True,False,001,001
cfefc94186d559fd4758,0:0:4,0:0:1,0:0:1,0:0:1,0:0:5,0:0:1,4,1,True,False,001,001
d022308e67c1f8fe059a,0:2:2,0:2:2,0:1:1,0:1:1,0:4:4,0:1:1,4,4,True,False,011,011
d02d0180e6631c5f668b,2:1:0,3:1:1,2:1:0,3:1:1,5:2:1,5:2:1,3,5,False,True,110,111
d03a873a43ea4dac7856,0:0:1,0:0:3,0:0:1,0:0:1,0:0:4,0:0:1,1,3,True,False,001,001
d071a1e9bcc2a19cdcd6,0:0:2,0:1:0,0:0:1,0:1:0,0:1:2,0:1:2,2,1,False,True,001,010
d0a3c4dec896355db6cc,0:1:5,0:0:4,0:1:5,0:0:1,0:1:9,0:1:9,6,4,False,True,011,001
d0b769126e3d6073d20a,0:0:2,1:0:4,0:0:1,1:0:4,1:0:6,1:0:6,2,5,False,True,001,101
d0f4f05b5eeae9026919,0:1:15,0:0:12,0:1:15,0:0:1,0:1:27,0:1:27,16,12,False,True,011,001
d1478480dc311095571e,1:0:0,1:0:0,1:0:0,1:0:0,2:0:0,1:0:0,1,1,True,False,100,100
d17b7587c0a7fb4d56e2,0:3:3,0:1:3,0:1:1,0:1:3,0:4:6,0:2:3,6,4,False,True,011,011
d18cf6b7074d1fb57fa1,0:2:4,0:0:4,0:1:2,0:0:1,0:2:8,0:1:4,6,4,False,True,011,001
d1ab856048f04b700e7e,0:0:1,0:1:1,0:0:1,0:1:1,0:1:2,0:1:2,1,2,False,True,001,011
d1d45542efd4eec4dd7a,0:0:5,1:0:4,0:0:1,1:0:4,1:0:9,1:0:9,5,5,False,True,001,101
d2098dfd46262a88178d,1:0:1,0:1:0,1:0:1,0:1:0,1:1:1,1:1:1,2,1,False,True,101,010
d243c4d68877e01a11d2,3:1:0,5:0:1,3:1:0,5:0:1,8:1:1,8:1:1,4,6,False,True,110,101
d25c75af74503489bbae,0:1:0,0:1:0,0:1:0,0:1:0,0:2:0,0:1:0,1,1,True,False,010,010
d29150a8df06ea1fc85f,0:0:1,1:0:0,0:0:1,1:0:0,1:0:1,1:0:1,1,1,False,True,001,100
d2b5d4b4b17eff20d4ce,0:0:8,0:0:6,0:0:1,0:0:1,0:0:14,0:0:1,8,6,True,False,001,001
d2ed24dd2a795bf43a26,0:0:3,0:0:6,0:0:1,0:0:1,0:0:9,0:0:1,3,6,True,False,001,001
d3185a812923b079bc52,0:0:1,0:0:1,0:0:1,0:0:1,0:0:2,0:0:1,1,1,True,False,001,001
d34acd1ee667bc42a74e,0:0:3,0:0:4,0:0:1,0:0:1,0:0:7,0:0:1,3,4,True,False,001,001
d3c634886787df58a6c0,0:1:10,0:0:4,0:1:10,0:0:1,0:1:14,0:1:14,11,4,False,True,011,001
d40312b9eb8a3953ffdf,0:0:1,0:0:1,0:0:1,0:0:1,0:0:2,0:0:1,1,1,True,False,001,001
d434d76bf7c91969331d,0:1:2,0:1:2,0:1:2,0:1:2,0:2:4,0:1:2,3,3,True,False,011,011
d4730c87751c3479ab2c,0:0:5,0:0:4,0:0:1,0:0:1,0:0:9,0:0:1,5,4,True,False,001,001
d51919b6f962ae1e5319,0:0:3,0:0:4,0:0:1,0:0:1,0:0:7,0:0:1,3,4,True,False,001,001
d5575f56d4e456af4444,0:0:2,0:1:0,0:0:1,0:1:0,0:1:2,0:1:2,2,1,False,True,001,010
d5b153f3086b1a4254ea,1:3:6,0:0:3,1:3:6,0:0:1,1:3:9,1:3:9,10,3,False,True,111,001
d5b5fe74eb446c4590f3,0:0:5,0:0:2,0:0:1,0:0:1,0:0:7,0:0:1,5,2,True,False,001,001
d5f06df3cbdde8a196c6,1:0:1,1:0:1,1:0:1,1:0:1,2:0:2,1:0:1,2,2,True,False,101,101
d5faee3c1c60a86de633,0:2:0,1:0:0,0:1:0,1:0:0,1:2:0,1:2:0,2,1,False,True,010,100
d6342801b59995f5f7b7,4:0:0,4:0:0,1:0:0,1:0:0,8:0:0,1:0:0,4,4,True,False,100,100
d6894e53db1775e9cd6c,0:0:1,0:0:5,0:0:1,0:0:1,0:0:6,0:0:1,1,5,True,False,001,001
d6b53ae273d41e6d07f8,1:2:0,2:2:1,1:2:0,2:2:1,3:4:1,3:4:1,3,5,False,True,110,111
d6f92b6bb1bcf695f181,0:1:0,0:0:1,0:1:0,0:0:1,0:1:1,0:1:1,1,1,False,True,010,001
d70843b1ade3aa1ca927,1:0:1,0:1:0,1:0:1,0:1:0,1:1:1,1:1:1,2,1,False,True,101,010
d710ee9fc6816e94b749,0:1:0,0:2:1,0:1:0,0:2:1,0:3:1,0:3:1,1,3,False,True,010,011
d7180bf40bb4ddc1ede3,0:0:1,0:0:1,0:0:1,0:0:1,0:0:2,0:0:1,1,1,True,False,001,001
d7739234473ac4690176,0:6:0,1:3:0,0:1:0,1:3:0,1:9:0,1:9:0,6,4,False,True,010,110
d7a1a16555bd6ecaa8d1,0:0:1,0:0:2,0:0:1,0:0:1,0:0:3,0:0:1,1,2,True,False,001,001
d7c50f552f768d3bc881,0:14:2,1:4:0,0:7:1,1:4:0,1:18:2,1:18:2,16,5,False,True,011,110
d8cc6f2c3254451881a6,1:2:0,0:3:0,1:2:0,0:1:0,1:5:0,1:5:0,3,3,False,True,110,010
d8cd6190ed538e4b9c10,0:0:2,1:1:1,0:0:1,1:1:1,1:1:3,1:1:3,2,3,False,True,001,111
d8d4f770a7b063e7f98a,0:0:1,0:0:1,0:0:1,0:0:1,0:0:2,0:0:1,1,1,True,False,001,001
d8f289d33e707a7976b3,0:0:1,0:0:1,0:0:1,0:0:1,0:0:2,0:0:1,1,1,True,False,001,001
d9d73f48783b4ab21fb4,1:0:0,1:0:0,1:0:0,1:0:0,2:0:0,1:0:0,1,1,True,False,100,100
da4a891bc2faed510e13,0:0:1,0:1:0,0:0:1,0:1:0,0:1:1,0:1:1,1,1,False,True,001,010
da6890742fd1d1e7bc4e,0:1:0,0:0:1,0:1:0,0:0:1,0:1:1,0:1:1,1,1,False,True,010,001
dafbe46e0f5eda57b83c,0:4:1,1:0:0,0:4:1,1:0:0,1:4:1,1:4:1,5,1,False,True,011,100
db77f3d080fb52ce120e,0:0:5,0:1:5,0:0:1,0:1:5,0:1:10,0:1:10,5,6,False,True,001,011
dbbb402563de2d69408f,0:1:0,1:0:0,0:1:0,1:0:0,1:1:0,1:1:0,1,1,False,True,010,100
dbf8e73287f0650d103d,0:1:4,0:0:4,0:1:4,0:0:1,0:1:8,0:1:8,5,4,False,True,011,001
dc3f005125f8f571cab2,0:1:5,0:0:2,0:1:5,0:0:1,0:1:7,0:1:7,6,2,False,True,011,001
dc870070f5c651c0b026,0:1:1,0:0:1,0:1:1,0:0:1,0:1:2,0:1:2,2,1,False,True,011,001
dcccbe6840d4f4419ba8,0:1:0,0:0:1,0:1:0,0:0:1,0:1:1,0:1:1,1,1,False,True,010,001
dce82a2ee654d8dcd0bc,0:1:0,0:1:0,0:1:0,0:1:0,0:2:0,0:1:0,1,1,True,False,010,010
dcf80347c0e182b412e9,1:0:0,2:1:0,1:0:0,2:1:0,3:1:0,3:1:0,1,3,False,True,100,110
dd06c808f7ce7f2b11f8,0:1:0,0:0:1,0:1:0,0:0:1,0:1:1,0:1:1,1,1,False,True,010,001
dd0b65249237175b0695,0:0:1,0:0:1,0:0:1,0:0:1,0:0:2,0:0:1,1,1,True,False,001,001
dd616f470d6fcc50173f,0:0:3,0:0:1,0:0:1,0:0:1,0:0:4,0:0:1,3,1,True,False,001,001
dd92b390640ac413ca6b,0:0:1,0:0:1,0:0:1,0:0:1,0:0:2,0:0:1,1,1,True,False,001,001
ddd3f1dcf69c71f81863,0:0:3,0:0:2,0:0:1,0:0:1,0:0:5,0:0:1,3,2,True,False,001,001
ddf4b9a955cc5ef0b890,0:0:1,0:0:1,0:0:1,0:0:1,0:0:2,0:0:1,1,1,True,False,001,001
de1e767aeb1b1d960219,7:0:0,2:0:1,1:0:0,2:0:1,9:0:1,9:0:1,7,3,False,True,100,101
de2f85b1704fb45e0b0c,0:1:5,0:1:2,0:1:5,0:1:2,0:2:7,0:2:7,6,3,False,True,011,011
de85d61152a0ce28d7b8,0:0:12,0:0:4,0:0:1,0:0:1,0:0:16,0:0:1,12,4,True,False,001,001
de88b2ecdba4bd2aaf90,0:0:1,0:0:2,0:0:1,0:0:1,0:0:3,0:0:1,1,2,True,False,001,001
decc615d05dab809f438,0:1:4,0:0:2,0:1:4,0:0:1,0:1:6,0:1:6,5,2,False,True,011,001
df3689ccc75455775bba,0:1:1,0:0:3,0:1:1,0:0:1,0:1:4,0:1:4,2,3,False,True,011,001
df8ea832e5bcaf9461d8,0:3:1,1:2:6,0:3:1,1:2:6,1:5:7,1:5:7,4,9,False,True,011,111
df98ca0f8c8638cd1a9a,0:0:3,0:0:4,0:0:1,0:0:1,0:0:7,0:0:1,3,4,True,False,001,001
df9fd244958077b480b1,0:1:0,0:1:0,0:1:0,0:1:0,0:2:0,0:1:0,1,1,True,False,010,010
dfb4d29a02b43c5b40e7,1:1:0,2:1:0,1:1:0,2:1:0,3:2:0,3:2:0,2,3,False,True,110,110
e033fc07ebd7474520f1,1:9:0,1:11:0,1:9:0,1:11:0,2:20:0,1:10:0,10,12,False,True,110,110
e04db44cde7fe289a639,0:0:2,1:0:1,0:0:1,1:0:1,1:0:3,1:0:3,2,2,False,True,001,101
e0a4125851629b37f92f,0:2:0,1:1:1,0:1:0,1:1:1,1:3:1,1:3:1,2,3,False,True,010,111
e0bba696f15bf8310f4d,1:3:2,5:0:4,1:3:2,5:0:4,6:3:6,2:1:2,6,9,False,True,111,101
e103f154089f1d66b88b,0:1:0,0:0:1,0:1:0,0:0:1,0:1:1,0:1:1,1,1,False,True,010,001
e114e9a18e8a8953a614,0:0:1,0:1:0,0:0:1,0:1:0,0:1:1,0:1:1,1,1,False,True,001,010
e12c23343c55114938e7,0:0:3,0:0:1,0:0:1,0:0:1,0:0:4,0:0:1,3,1,True,False,001,001
e14ab46f5a14c06eb262,0:0:1,0:0:2,0:0:1,0:0:1,0:0:3,0:0:1,1,2,True,False,001,001
e16bf541aa995faa377f,0:0:1,1:1:0,0:0:1,1:1:0,1:1:1,1:1:1,1,2,False,True,001,110
e174f6397c6dae737500,1:7:3,0:4:4,1:7:3,0:1:1,1:11:7,1:11:7,11,8,False,True,111,011
e195d24edb9d5d990062,0:0:1,0:0:1,0:0:1,0:0:1,0:0:2,0:0:1,1,1,True,False,001,001
e1ac7bde5e3150813e30,0:0:3,0:0:2,0:0:1,0:0:1,0:0:5,0:0:1,3,2,True,False,001,001
e1ef572f31061d55a664,0:0:1,0:0:1,0:0:1,0:0:1,0:0:2,0:0:1,1,1,True,False,001,001
e1f7b5da0f060533e46d,0:0:1,0:0:1,0:0:1,0:0:1,0:0:2,0:0:1,1,1,True,False,001,001
e2080541f105346852cd,0:0:1,0:0:1,0:0:1,0:0:1,0:0:2,0:0:1,1,1,True,False,001,001
e21c62ab3b14135489e7,0:1:0,0:1:0,0:1:0,0:1:0,0:2:0,0:1:0,1,1,True,False,010,010
e222429020f60bdf5a2c,1:3:0,0:2:0,1:3:0,0:1:0,1:5:0,1:5:0,4,2,False,True,110,010
e23781a5967becfb25a5,0:1:1,0:0:1,0:1:1,0:0:1,0:1:2,0:1:2,2,1,False,True,011,001
e2492843e9fc08dec6c2,0:1:2,0:0:1,0:1:2,0:0:1,0:1:3,0:1:3,3,1,False,True,011,001
e24ff4997c071959868d,0:0:3,0:0:1,0:0:1,0:0:1,0:0:4,0:0:1,3,1,True,False,001,001
e262a3bb8beddc9a5a35,0:0:2,0:0:4,0:0:1,0:0:1,0:0:6,0:0:1,2,4,True,False,001,001
e2a3bfead2e545bc87f5,0:1:0,0:0:3,0:1:0,0:0:1,0:1:3,0:1:3,1,3,False,True,010,001
e2e0b823a787373ed080,0:0:1,0:0:1,0:0:1,0:0:1,0:0:2,0:0:1,1,1,True,False,001,001
e3c364f5e51ae13a8308,0:0:1,0:0:1,0:0:1,0:0:1,0:0:2,0:0:1,1,1,True,False,001,001
e46a5957b0ee3a6e9387,2:0:0,2:0:0,1:0:0,1:0:0,4:0:0,1:0:0,2,2,True,False,100,100
e46d7797ab5df4cb7f3d,0:0:2,0:1:4,0:0:1,0:1:4,0:1:6,0:1:6,2,5,False,True,001,011
e49451667b673d852936,0:0:1,0:0:4,0:0:1,0:0:1,0:0:5,0:0:1,1,4,True,False,001,001
e4cdf07349f30293713e,3:0:0,9:1:1,1:0:0,9:1:1,12:1:1,12:1:1,3,11,False,True,100,111
e4dbd077d3e77aae9d93,0:0:1,0:0:1,0:0:1,0:0:1,0:0:2,0:0:1,1,1,True,False,001,001
e5a3490c349ee00d67e1,0:1:1,0:1:3,0:1:1,0:1:3,0:2:4,0:1:2,2,4,False,True,011,011
e5c63ff144de098acb22,2:0:0,4:2:0,1:0:0,2:1:0,6:2:0,3:1:0,2,6,False,True,100,110
e5cfe4671f16883aab6e,0:0:1,0:0:1,0:0:1,0:0:1,0:0:2,0:0:1,1,1,True,False,001,001
e5ddac7ccc97ea0deb6e,0:0:2,0:0:1,0:0:1,0:0:1,0:0:3,0:0:1,2,1,True,False,001,001
e5dfa1a367e28f9d6fc6,1:0:1,0:1:1,1:0:1,0:1:1,1:1:2,1:1:2,2,2,False,True,101,011
e5eae17930f98a2e9d6b,0:0:2,0:0:1,0:0:1,0:0:1,0:0:3,0:0:1,2,1,True,False,001,001
e6195d0262d3c3d9d18f,0:4:0,0:4:0,0:1:0,0:1:0,0:8:0,0:1:0,4,4,True,False,010,010
e63c501460f56e26b5ba,0:0:1,0:0:1,0:0:1,0:0:1,0:0:2,0:0:1,1,1,True,False,001,001
e6687790aec7b771c6a9,0:2:0,0:1:0,0:1:0,0:1:0,0:3:0,0:1:0,2,1,True,False,010,010
e68b662f88bffea158d5,0:0:1,0:0:2,0:0:1,0:0:1,0:0:3,0:0:1,1,2,True,False,001,001
e6afca241a2b90e11489,0:0:1,0:0:1,0:0:1,0:0:1,0:0:2,0:0:1,1,1,True,False,001,001
e6cdd756b372868c325b,0:0:12,1:0:5,0:0:1,1:0:5,1:0:17,1:0:17,12,6,False,True,001,101
e6f12e95a46fc674bc4f,0:0:3,0:0:2,0:0:1,0:0:1,0:0:5,0:0:1,3,2,True,False,001,001
e74a7fe2eef07d8ccf77,2:0:0,1:0:0,1:0:0,1:0:0,3:0:0,1:0:0,2,1,True,False,100,100
e76f38331a6f14423df9,1:0:0,0:1:0,1:0:0,0:1:0,1:1:0,1:1:0,1,1,False,True,100,010
e781f716d1f0723fac2c,0:0:1,0:0:1,0:0:1,0:0:1,0:0:2,0:0:1,1,1,True,False,001,001
e7bed6e2ff8585e7926f,0:1:0,0:1:0,0:1:0,0:1:0,0:2:0,0:1:0,1,1,True,False,010,010
e7d1cab828d7189f0b7f,0:0:1,0:0:1,0:0:1,0:0:1,0:0:2,0:0:1,1,1,True,False,001,001
e7e47fef377dc5a02f82,0:0:4,0:0:7,0:0:1,0:0:1,0:0:11,0:0:1,4,7,True,False,001,001
e7fa553b106ab5f5966b,0:0:1,0:0:1,0:0:1,0:0:1,0:0:2,0:0:1,1,1,True,False,001,001
e81815a9fc1aea644882,0:7:0,1:5:0,0:1:0,1:5:0,1:12:0,1:12:0,7,6,False,True,010,110
e82cff176e78c3c358ca,1:5:0,0:8:0,1:5:0,0:1:0,1:13:0,1:13:0,6,8,False,True,110,010
e88cc0eb7f51b0f2ea4c,0:0:1,0:1:0,0:0:1,0:1:0,0:1:1,0:1:1,1,1,False,True,001,010
e8a1e1b4894508215b97,1:2:2,1:2:0,1:2:2,1:2:0,2:4:2,1:2:1,5,3,False,True,111,110
e91c40d1c3ec7f226dd5,0:0:1,0:0:1,0:0:1,0:0:1,0:0:2,0:0:1,1,1,True,False,001,001
