classResolutionArea,pairDiscriminationArea,lineagePersistenceArea,giantHalfDepth,giantQuarterDepth,iteration,criticalSupportCount
107.64210526315807,109.8573099415205,69.43741935483871,1,2,870,17
107.68947368421074,109.89217488164859,69.02580645161295,1,2,871,18
107.58947368421066,109.81331105541639,68.88774193548386,1,2,872,17
107.66315789473698,109.88944583681429,70.19225806451608,1,2,873,18
107.53684210526339,109.86510721247564,69.34967741935483,1,2,874,18
107.54210526315815,109.82584238373713,69.5258064516128,1,2,875,19
107.54736842105282,109.84349763297136,69.81290322580641,1,2,876,17
107.6157894736844,109.8394876079087,69.90451612903212,1,2,877,17
107.74210526315807,109.87340573656371,69.20322580645166,1,1,878,18
107.64736842105278,109.83185742133115,69.4561290322581,1,2,879,18
107.56842105263168,109.87117794486218,70.525806451613,1,1,880,17
107.4684210526318,109.87953216374272,70.22580645161275,1,2,881,17
107.66842105263176,109.8627123363966,69.41032258064499,1,2,882,18
107.60526315789495,109.83764967975496,69.03032258064523,1,2,883,16
107.50526315789492,109.87669172932333,70.23806451612909,1,2,884,19
107.56842105263173,109.83926482873856,69.25483870967729,1,2,885,18
107.52631578947384,109.88610414926207,70.10193548387095,1,1,886,18
107.46315789473702,109.83636869952663,69.42903225806458,1,2,887,18
107.57894736842115,109.84812030075194,68.93354838709675,1,2,888,18
107.65263157894766,109.81253132832079,68.73483870967746,1,2,889,18
107.57368421052647,109.83375104427743,69.05870967741937,1,2,890,15
107.67368421052647,109.87791701475916,69.72774193548376,1,2,891,18
107.52631578947391,109.81130604288501,69.31032258064498,1,2,892,18
107.48421052631602,109.84193817878031,70.01677419354833,1,2,893,18
107.61052631578966,109.83514341409081,69.19612903225809,1,2,894,18
107.57368421052655,109.85307713728768,69.21032258064513,1,2,895,17
107.62105263157905,109.8586466165414,69.81935483870973,1,2,896,18
107.62631578947395,109.8771372876636,69.24129032258058,1,2,897,19
107.54736842105291,109.84015594541911,69.30258064516136,1,2,898,19
107.5684210526317,109.89323308270683,69.52709677419361,1,2,899,16
107.63157894736855,109.86739069896973,69.54516129032254,1,2,900,18
107.63684210526337,109.85380116959068,68.29999999999997,1,2,901,18
107.47894736842122,109.81470342522977,69.52387096774201,1,2,902,18
107.51052631578975,109.8475633528265,68.99354838709674,1,2,903,19
107.50000000000024,109.83603453077137,69.59548387096766,1,2,904,18
107.73157894736867,109.83096630465052,69.05290322580652,1,2,905,16
107.63684210526333,109.8334725703147,69.08903225806452,1,2,906,17
107.6368421052632,109.8294625452521,69.654193548387,1,2,907,16
107.66842105263177,109.84316346421613,69.09290322580644,1,2,908,17
107.61052631578967,109.82417153996104,69.09290322580628,1,2,909,18
107.45263157894749,109.85023670286832,69.70709677419366,1,2,910,18
107.43157894736859,109.80189362294627,69.66387096774201,1,2,911,17
107.51578947368434,109.81397939292681,70.57741935483878,1,2,912,18
107.63684210526331,109.84243943191316,69.73677419354841,1,2,913,18
107.63157894736865,109.81648565859098,68.07548387096784,1,2,914,17
107.53157894736853,109.85235310498473,69.7406451612903,1,2,915,19
107.46842105263165,109.81865775549991,69.44193548387086,1,2,916,18
107.4684210526317,109.81464773043727,69.5083870967742,1,2,917,16
107.57894736842127,109.82511835143416,68.96645161290323,1,2,918,17
107.52105263157917,109.83531049846842,69.8812903225806,1,2,919,17
107.57368421052642,109.92748538011699,70.59612903225809,1,2,920,16
107.58947368421073,109.83247006404902,69.08580645161302,1,2,921,18
107.62631578947384,109.90359231411868,70.22322580645167,1,1,922,17
107.43684210526337,109.83698134224451,69.44838709677414,1,2,923,16
107.60526315789487,109.88348649401286,70.11032258064526,1,2,924,18
107.6789473684212,109.86917293233088,68.76387096774194,1,1,925,18
107.5473684210528,109.87819548872184,69.32322580645167,1,2,926,18
107.56842105263178,109.82673350041775,68.7154838709678,1,2,927,18
107.57368421052648,109.83447507658038,69.0038709677418,1,2,928,19
107.51578947368438,109.83943191311616,69.50967741935477,1,2,929,18
107.58421052631604,109.84750765803399,70.08193548387113,1,1,930,17
107.64736842105279,109.84544695071017,69.4290322580645,1,1,931,19
107.71052631578975,109.87435254803675,69.60967741935472,1,1,932,16
107.59473684210549,109.82951824004456,68.87935483870979,1,2,933,18
107.48421052631599,109.81704260651631,70.10903225806445,1,2,934,17
107.60526315789501,109.88315232525758,69.1716129032258,1,2,935,19
107.62105263157913,109.84700640490118,68.78967741935479,1,2,936,16
107.57894736842132,109.85602896129211,68.76258064516118,1,2,937,17
107.57894736842131,109.8140350877193,68.66967741935494,1,2,938,17
107.65789473684241,109.87000835421887,69.48322580645161,1,2,939,17
107.64736842105287,109.89640768588139,69.05225806451598,1,2,940,16
107.48947368421071,109.82294625452522,69.2045161290324,1,2,941,17
107.45789473684239,109.82021720969088,68.8683870967743,1,2,942,19
107.55789473684237,109.89362294625452,69.28903225806442,1,2,943,20
107.50000000000018,109.82211083263715,69.86645161290313,1,2,944,16
107.55263157894757,109.81954887218049,69.19548387096769,1,2,945,18
107.67368421052662,109.89746588693956,69.03677419354844,1,2,946,17
107.57894736842131,109.81715399610137,69.5761290322581,1,2,947,17
107.5684210526318,109.83837371205793,69.06322580645168,1,2,948,16
107.56842105263175,109.88064605959345,70.02193548387089,1,2,949,20
107.60000000000025,109.83670286828182,69.91870967741941,1,2,950,17
107.63684210526337,109.83547758284604,68.93225806451603,1,2,951,17
107.64736842105287,109.82584238373715,68.59935483870974,1,2,952,17
107.65263157894759,109.88404344193819,69.90064516129036,1,1,953,17
107.65263157894753,109.86644388749657,68.66322580645156,1,2,954,15
107.59473684210555,109.8386521860206,69.40129032258058,1,2,955,18
107.6263157894739,109.83258145363409,68.98322580645154,1,2,956,19
107.74210526315795,109.848120300752,69.1825806451613,1,1,957,18
107.59473684210548,109.81626287942078,69.73032258064515,1,2,958,16
107.51578947368436,109.89752158173214,69.76387096774195,1,2,959,18
107.5789473684212,109.89562795878588,69.91483870967755,1,1,960,17
107.6789473684212,109.91205792258427,69.91612903225823,1,2,961,17
107.63157894736862,109.84193817878032,68.68709677419346,1,2,962,18
107.45789473684215,109.85764411027574,69.84838709677439,1,2,963,19
107.59473684210548,109.8289612921192,69.85806451612899,1,2,964,17
107.49473684210548,109.82406015037598,70.68709677419358,1,2,965,14
107.56842105263175,109.91306042884992,69.52258064516127,1,2,966,18
107.55263157894761,109.83369534948484,68.97161290322579,1,2,967,17
107.70526315789499,109.95722639933167,69.66774193548389,1,2,968,17
107.54736842105278,109.85224171539969,68.6174193548387,1,2,969,19
107.63684210526338,109.80757449178503,69.1606451612902,1,2,970,17
107.57894736842121,109.85976051239214,69.03741935483879,1,2,971,17
107.68947368421078,109.84099136730715,69.86838709677406,1,2,972,15
107.61052631578964,109.84856585909219,69.81161290322592,1,2,973,18
107.6000000000002,109.87440824282933,69.27483870967737,1,2,974,17
107.5789473684212,109.88911166805907,69.65032258064508,1,2,975,18
107.65263157894753,109.83096630465054,69.73677419354853,1,1,976,15
107.65263157894753,109.82790309106103,69.8077419354838,1,2,977,16
107.5947368421055,109.8644388749652,69.16967741935481,1,2,978,17
107.5315789473687,109.80456697298803,68.7748387096775,1,2,979,18
107.51052631578949,109.82350320245065,69.60516129032271,1,2,980,16
107.62631578947394,109.81782233361182,68.93741935483878,1,2,981,19
107.60526315789495,109.89301030353663,69.22451612903225,1,2,982,17
107.6473684210529,109.86984126984127,68.94645161290315,1,1,983,19
107.48421052631593,109.82740183792822,68.79225806451608,1,2,984,19
107.68421052631604,109.88304093567251,69.54967741935482,1,2,985,16
107.5000000000001,109.86276803118912,70.23290322580638,1,2,986,16
107.50000000000024,109.84416597048177,69.87096774193537,1,2,987,18
107.51578947368435,109.83130047340578,69.16193548387106,1,2,988,19
107.6105263157897,109.85602896129215,69.80709677419352,1,2,989,18
107.57368421052655,109.81815650236705,69.94451612903231,1,2,990,17
107.5736842105266,109.80846560846561,68.40258064516131,1,2,991,16
107.55263157894753,109.85909217488167,70.13225806451605,1,2,992,18
107.71578947368437,109.81670843776114,68.56774193548378,1,2,993,15
107.64736842105289,109.88699526594264,69.15548387096774,1,2,994,18
107.56315789473703,109.81526037315513,69.75612903225793,1,2,995,16
107.5631578947371,109.81609579504315,69.07096774193545,1,2,996,17
107.58421052631604,109.86254525201895,69.83290322580628,1,2,997,15
107.65263157894753,109.9240323029797,70.01419354838708,1,1,998,16
107.45263157894748,109.81553884711782,70.41032258064513,1,2,999,17
